"id","p","ic","ty","cs","d","f","t","l","date","dl","r"
"southeastasia_HD_ID_TTL292872780544038","106.617477-6.223633","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","710","14-11-1532157093","1183",NA
"southeastasia_HD_ID_TTL292909713766455","106.66523-6.241846","6","3","0","stationary traffic","Paku Alam","Jalan Alam Sutera Boulevard","890","14-11-1532157093","431",NA
"southeastasia_HD_ID_TTL292909713536049","106.66059-6.237648","6","3","0","queuing traffic","Jalan Alam Sutera Boulevard","Jalan Boulevard Graha Raya","270","14-11-1532157093","157",NA
"southeastasia_HD_ID_TTL292909714112176","106.660637-6.233268","6","2","0","stationary traffic","Jalan Alam Sutera Boulevard","Jalan Alam Sutera Boulevard","560","14-11-1532157093","187",NA
"southeastasia_HD_ID_TTL292946648486432","106.691363-6.221604","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan HOS Cokroaminoto","850","14-11-1532157093","422",NA
"southeastasia_HD_ID_TTL292891247411386","106.630208-6.225594","6","3","0","stationary traffic","Pakulonan Barat","Jalan Raya Serpong","640","14-11-1532157093","327",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Raya Serpong","580","14-11-1532157093","347",NA
"southeastasia_HD_ID_TTL292854313459392","106.601645-6.219681","6","3","0","stationary traffic","Jalan Harapan Kita Raya","Jalan Tol Jakarta - Tangerang","370","14-11-1532157093","217",NA
"southeastasia_HD_ID_TTL292891247385617","106.635596-6.221433","6","3","0","queuing traffic","Tangerang [18]","Jalan Raya Serpong","280","14-11-1532157093","171",NA
"southeastasia_HD_ID_TTL292891247027346","106.62919-6.206517","6","2","0","queuing traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3300","14-11-1532157093","953",NA
"southeastasia_HD_ID_TTL292909714572976","106.648194-6.212957","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Tol Jakarta - Tangerang","770","14-11-1532157093","243",NA
"southeastasia_HD_ID_TTL292965116377738","106.636151-6.221199","6","3","0","stationary traffic","Tangerang [18]","Karang Tengah [11]","7660","14-11-1532157093","1830","AH2"
"southeastasia_HD_ID_TTL292882014272160","106.618137-6.214649","6","2","0","stationary traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","410","14-11-1532157093","191",NA
"southeastasia_HD_ID_TTL292882014476838","106.621235-6.203452","6","2","0","queuing traffic","Jalan Teuku Umar","Jalan Palem Raja Raya","1030","14-11-1532157093","233",NA
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","14-13-1532157214",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","14-13-1532157214",NA,NA
"southeastasia_HD_ID_TTR292909714432304","106.647538-6.22176","8","4","0","closed","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","Jalan Jalur Sutera Boulevard","1040","14-13-1532157214",NA,NA
"southeastasia_HD_ID_TTL292882011213073","106.652651-6.256928","6","2","0","queuing traffic","Jalan Wates","Jalan Pahlawan Seribu / Jalan Pondok Anyelir","1520","14-13-1532157214","216",NA
"southeastasia_HD_ID_TTL292900480217781","106.657948-6.24056","6","2","0","queuing traffic","Paku Alam","Paku Alam","410","14-13-1532157214","129",NA
"southeastasia_HD_ID_TTL292909713766455","106.666572-6.244191","6","3","0","stationary traffic","Jalan Graha Raya Bintaro Jaya / Jalan Dahlia Loka","Jalan Alam Sutera Boulevard","1050","14-13-1532157214","510",NA
"southeastasia_HD_ID_TTL292909713536049","106.66059-6.237648","6","3","0","queuing traffic","Jalan Alam Sutera Boulevard","Jalan Boulevard Graha Raya","270","14-13-1532157214","157",NA
"southeastasia_HD_ID_TTL292891246349200","106.647018-6.242581","6","1","0","slow traffic","Jalan Bhayangkara","Jalan Bhayangkara","780","14-13-1532157214","130",NA
"southeastasia_HD_ID_TTL292909714112176","106.660691-6.23408","6","2","0","stationary traffic","Jalan Alam Sutera Boulevard","Jalan Alam Sutera Boulevard","460","14-13-1532157214","184",NA
"southeastasia_HD_ID_TTL292872780544038","106.617256-6.225599","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","700","14-13-1532157214","1166",NA
"southeastasia_HD_ID_TTL292891247411386","106.630208-6.225594","6","3","0","stationary traffic","Pakulonan Barat","Jalan Raya Serpong","570","14-13-1532157214","292",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Raya Serpong","580","14-13-1532157214","347",NA
"southeastasia_HD_ID_TTL292854313459392","106.601645-6.219681","6","3","0","stationary traffic","Jalan Harapan Kita Raya","Jalan Tol Jakarta - Tangerang","370","14-13-1532157214","217",NA
"southeastasia_HD_ID_TTL292891247385617","106.635596-6.221433","6","3","0","queuing traffic","Tangerang [18]","Jalan Raya Serpong","280","14-13-1532157214","171",NA
"southeastasia_HD_ID_TTL292965116377738","106.636151-6.221199","6","3","0","stationary traffic","Tangerang [18]","Karang Tengah [11]","4320","14-13-1532157214","1388","AH2"
"southeastasia_HD_ID_TTL292891247027346","106.62919-6.206517","6","2","0","queuing traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3030","14-13-1532157214","871",NA
"southeastasia_HD_ID_TTL292909714572976","106.648194-6.212957","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Tol Jakarta - Tangerang","770","14-13-1532157214","243",NA
"southeastasia_HD_ID_TTL292882014272160","106.618137-6.214649","6","2","0","stationary traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","410","14-13-1532157214","191",NA
"southeastasia_HD_ID_TTL292946648486432","106.691363-6.221604","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan HOS Cokroaminoto","850","14-13-1532157214","524",NA
"southeastasia_HD_ID_TTL292955882432768","106.674438-6.214702","6","2","0","queuing traffic","Tangerang [18]","Karang Tengah [11]","3210","14-13-1532157214","428","AH2"
"southeastasia_HD_ID_TTL292882014476838","106.621235-6.203452","6","2","0","slow traffic","Jalan Teuku Umar","Jalan Palem Raja Raya","1030","14-13-1532157214","199",NA
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","14-15-1532157336",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","14-15-1532157336",NA,NA
"southeastasia_HD_ID_TTR292909714432304","106.647538-6.22176","8","4","0","closed","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","Jalan Jalur Sutera Boulevard","1040","14-15-1532157336",NA,NA
"southeastasia_HD_ID_TTL292882011213073","106.651854-6.252883","6","2","0","queuing traffic","Jalan Wates","Jalan Pahlawan Seribu / Jalan Pondok Anyelir","1370","14-15-1532157336","219",NA
"southeastasia_HD_ID_TTL292900480217781","106.657948-6.24056","6","2","0","queuing traffic","Paku Alam","Paku Alam","410","14-15-1532157336","129",NA
"southeastasia_HD_ID_TTL292909713766455","106.666572-6.244191","6","3","0","stationary traffic","Jalan Graha Raya Bintaro Jaya / Jalan Dahlia Loka","Jalan Jalur Sutera","1010","14-15-1532157336","492",NA
"southeastasia_HD_ID_TTL292909713536049","106.66059-6.237648","6","3","0","queuing traffic","Jalan Alam Sutera Boulevard","Jalan Boulevard Graha Raya","270","14-15-1532157336","157",NA
"southeastasia_HD_ID_TTL292891246349200","106.647018-6.242581","6","2","0","slow traffic","Jalan Bhayangkara","Jalan Bhayangkara","780","14-15-1532157336","151",NA
"southeastasia_HD_ID_TTL292909714112176","106.660691-6.23408","6","2","0","stationary traffic","Jalan Alam Sutera Boulevard","Jalan Alam Sutera Boulevard","460","14-15-1532157336","184",NA
"southeastasia_HD_ID_TTL292891247257630","106.642955-6.235194","6","2","0","queuing traffic","Jalan Gading Serpong Bulevar","Jalan Gading Serpong Bulevar","520","14-15-1532157336","138",NA
"southeastasia_HD_ID_TTL292872780544038","106.617256-6.225599","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","700","14-15-1532157336","1166",NA
"southeastasia_HD_ID_TTL292891247411386","106.630208-6.225594","6","3","0","stationary traffic","Pakulonan Barat","Jalan Raya Serpong","640","14-15-1532157336","404",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Raya Serpong","580","14-15-1532157336","347",NA
"southeastasia_HD_ID_TTL292854313459392","106.601645-6.219681","6","3","0","stationary traffic","Jalan Harapan Kita Raya","Jalan Tol Jakarta - Tangerang","370","14-15-1532157336","217",NA
"southeastasia_HD_ID_TTL292891247385617","106.635596-6.221433","6","3","0","queuing traffic","Tangerang [18]","Jalan Raya Serpong","280","14-15-1532157336","171",NA
"southeastasia_HD_ID_TTL292946648486432","106.691363-6.221604","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan HOS Cokroaminoto","850","14-15-1532157336","524",NA
"southeastasia_HD_ID_TTL292965116377738","106.636151-6.221199","6","3","0","stationary traffic","Tangerang [18]","Karang Tengah [11]","3880","14-15-1532157336","724","AH2"
"southeastasia_HD_ID_TTL292891247027346","106.62919-6.206517","6","3","0","stationary traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3030","14-15-1532157336","1023",NA
"southeastasia_HD_ID_TTL292909714572976","106.648194-6.212957","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Tol Jakarta - Tangerang","770","14-15-1532157336","243",NA
"southeastasia_HD_ID_TTL292882014272160","106.618137-6.214649","6","2","0","stationary traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","410","14-15-1532157336","191",NA
"southeastasia_HD_ID_TTL292955882432768","106.675738-6.214335","6","2","0","queuing traffic","Tangerang [18]","Karang Tengah [11]","3060","14-15-1532157336","384","AH2"
"southeastasia_HD_ID_TTL292882014476838","106.621235-6.203452","6","2","0","slow traffic","Jalan Teuku Umar","Jalan Palem Raja Raya","1030","14-15-1532157336","199",NA
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","14-17-1532157458",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","14-17-1532157458",NA,NA
"southeastasia_HD_ID_TTR292909714432304","106.647538-6.22176","8","4","0","closed","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","Jalan Jalur Sutera Boulevard","1040","14-17-1532157458",NA,NA
"southeastasia_HD_ID_TTL292882011213073","106.651854-6.252883","6","2","0","queuing traffic","Jalan Wates","Jalan Serpong Raya - Pakulonan","1280","14-17-1532157458","204",NA
"southeastasia_HD_ID_TTL292900480217781","106.657948-6.24056","6","2","0","queuing traffic","Paku Alam","Paku Alam","450","14-17-1532157458","120",NA
"southeastasia_HD_ID_TTL292909713766455","106.666572-6.244191","6","3","0","stationary traffic","Jalan Graha Raya Bintaro Jaya / Jalan Dahlia Loka","Jalan Jalur Sutera","1010","14-17-1532157458","492",NA
"southeastasia_HD_ID_TTL292909713536049","106.66059-6.237648","6","3","0","queuing traffic","Jalan Alam Sutera Boulevard","Jalan Boulevard Graha Raya","270","14-17-1532157458","157",NA
"southeastasia_HD_ID_TTL292909714112176","106.660691-6.23408","6","3","0","stationary traffic","Jalan Alam Sutera Boulevard","Jalan Alam Sutera Boulevard","460","14-17-1532157458","279",NA
"southeastasia_HD_ID_TTL292872780544038","106.617256-6.225599","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","700","14-17-1532157458","1166",NA
"southeastasia_HD_ID_TTL292891247411386","106.630208-6.225594","6","3","0","stationary traffic","Pakulonan Barat","Jalan Raya Serpong","640","14-17-1532157458","404",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Raya Serpong","580","14-17-1532157458","347",NA
"southeastasia_HD_ID_TTL292854313459392","106.601645-6.219681","6","3","0","stationary traffic","Jalan Harapan Kita Raya","Jalan Tol Jakarta - Tangerang","370","14-17-1532157458","217",NA
"southeastasia_HD_ID_TTL292891247027346","106.62919-6.206517","6","3","0","stationary traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3300","14-17-1532157458","1118",NA
"southeastasia_HD_ID_TTL292965116377738","106.634617-6.221386","6","2","0","queuing traffic","Tangerang [18]","Karang Tengah [11]","4170","14-17-1532157458","524","AH2"
"southeastasia_HD_ID_TTL292909714572976","106.648194-6.212957","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Tol Jakarta - Tangerang","770","14-17-1532157458","243",NA
"southeastasia_HD_ID_TTL292946648486432","106.6919-6.221633","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan HOS Cokroaminoto","780","14-17-1532157458","484",NA
"southeastasia_HD_ID_TTL292955882432768","106.676164-6.21421","6","2","0","queuing traffic","Tangerang [18]","Karang Tengah [11]","3170","14-17-1532157458","398","AH2"
"southeastasia_HD_ID_TTL292882014272160","106.618137-6.214649","6","2","0","stationary traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","410","14-17-1532157458","191",NA
"southeastasia_HD_ID_TTL292882014476838","106.621601-6.201139","6","2","0","slow traffic","Jalan Teuku Umar","Jalan Palem Raja Raya","1240","14-17-1532157458","240",NA
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","14-19-1532157579",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","14-19-1532157579",NA,NA
"southeastasia_HD_ID_TTR292909714432304","106.647538-6.22176","8","4","0","closed","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","Jalan Jalur Sutera Boulevard","1040","14-19-1532157579",NA,NA
"southeastasia_HD_ID_TTL292882011213073","106.651854-6.252883","6","2","0","queuing traffic","Jalan Wates","Jalan Serpong Raya - Pakulonan","1280","14-19-1532157579","204",NA
"southeastasia_HD_ID_TTL292900480217781","106.657948-6.24056","6","2","0","queuing traffic","Paku Alam","Paku Alam","410","14-19-1532157579","129",NA
"southeastasia_HD_ID_TTL292909713766455","106.666572-6.244191","6","3","0","stationary traffic","Jalan Graha Raya Bintaro Jaya / Jalan Dahlia Loka","Jalan Jalur Sutera","1010","14-19-1532157579","492",NA
"southeastasia_HD_ID_TTL292909713536049","106.66059-6.237648","6","3","0","queuing traffic","Jalan Alam Sutera Boulevard","Jalan Boulevard Graha Raya","270","14-19-1532157579","157",NA
"southeastasia_HD_ID_TTL292909714112176","106.660691-6.23408","6","3","0","stationary traffic","Jalan Alam Sutera Boulevard","Jalan Alam Sutera Boulevard","460","14-19-1532157579","279",NA
"southeastasia_HD_ID_TTL292872780544038","106.617256-6.225599","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","700","14-19-1532157579","1166",NA
"southeastasia_HD_ID_TTL292891247411386","106.630208-6.225594","6","3","0","stationary traffic","Pakulonan Barat","Jalan Raya Serpong","640","14-19-1532157579","404",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Raya Serpong","580","14-19-1532157579","347",NA
"southeastasia_HD_ID_TTL292854313459392","106.601645-6.219681","6","3","0","stationary traffic","Jalan Harapan Kita Raya","Jalan Tol Jakarta - Tangerang","370","14-19-1532157579","217",NA
"southeastasia_HD_ID_TTL292891247385617","106.635596-6.221433","6","3","0","queuing traffic","Tangerang [18]","Jalan Raya Serpong","280","14-19-1532157579","137",NA
"southeastasia_HD_ID_TTL292965116377738","106.633603-6.221533","6","3","0","stationary traffic","Tangerang [18]","Karang Tengah [11]","4220","14-19-1532157579","1528","AH2"
"southeastasia_HD_ID_TTL292909714572976","106.648194-6.212957","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Tol Jakarta - Tangerang","770","14-19-1532157579","243",NA
"southeastasia_HD_ID_TTL292891247027346","106.629008-6.201875","6","2","0","stationary traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3650","14-19-1532157579","1216",NA
"southeastasia_HD_ID_TTL292882014272160","106.618137-6.214649","6","2","0","queuing traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","410","14-19-1532157579","156",NA
"southeastasia_HD_ID_TTL292882014476838","106.621601-6.201139","6","2","0","slow traffic","Jalan Teuku Umar","Jalan Palem Raja Raya","1240","14-19-1532157579","240",NA
"southeastasia_HD_ID_TTL292946648486432","106.6919-6.221633","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan HOS Cokroaminoto","780","14-19-1532157579","484",NA
"southeastasia_HD_ID_TTL292955882432768","106.676164-6.21421","6","2","0","queuing traffic","Tangerang [18]","Karang Tengah [11]","3170","14-19-1532157579","376","AH2"
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","14-21-1532157702",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","14-21-1532157702",NA,NA
